0.92	-0.38	-1.86	-1.21	-0.54	0.1
3.22	-2.44	-2.21	-0.52	-3.02	4.63
1.8	-0.08	-2.98	-0.29	-0.09	5.02
-4.83	-3.02	-0.94	1.89	-0.29	0.99
-0.87	0.15	-0.55	0.87	-1.05	6.63
-6.36	-0.65	3.97	2.15	2.14	-7.75
-3.09	-0.66	-0.84	0.87	-0.92	6.1
-0.93	0.56	0.3	0.79	0.5	4.27
4.6	-1.2	-0.94	1.63	-2.47	-0.31
1.86	3.02	-1.43	0.93	-0.06	3.31
-8.44	1.18	-2.71	4.96	-0.55	12.75
-0.77	3.72	5.42	-1.36	1.06	-5.13
1.53	3.46	1.59	1.86	0.84	-4.02
-9.24	0.25	5.91	2.42	1.78	0.28
-17.23	-3.34	-2.3	3.04	2.05	7.85
-7.86	-3.9	-6.31	4.53	2.75	7.17
1.74	3.29	0.14	0.07	-1.5	-5.09
-8.12	-2.14	-11.29	0.18	-1.16	-2.18
-10.1	-1.33	-6.95	1.2	-1.02	4.41
8.95	0.67	3.47	-2.52	-2.25	-11.87
10.18	7.13	5.36	1.31	0.12	-34.3
5.21	-2.32	0.28	-0.78	-2.16	-12.49
0.43	2.29	-2.73	-1.41	-0.33	5.48
7.72	2.39	4.83	-0.46	3.13	-5.55
3.33	-0.09	7.63	-3.03	3.34	-9.07
4.08	2.73	1.04	1.31	0.36	-4.79
-2.59	-4.94	-4.21	4.17	-1.5	2.61
5.56	-2.68	-0.34	1	0.13	0.3
2.75	6.24	-0.16	1.02	-0.09	3.01
-3.36	0.34	0.43	-1.27	0.46	-5.4
3.4	1.51	3.22	-0.27	1.42	3.74
6.31	1.85	2.21	-0.65	1.69	3.76
2	4.98	2.89	0.69	1.72	3.16
-7.89	0.05	-2.44	1.3	-0.22	-0.25
-5.57	-2.47	-4.7	-0.16	-1.55	-2.76
6.93	0.12	-0.31	0.24	2	1.88
-4.77	-3.15	-1.9	0.53	-1.59	-0.06
9.54	3.75	-3.16	-0.21	0.38	1.41
3.88	0.8	-2.42	1.19	-0.27	1.58
0.6	3.67	-0.96	0.46	1.59	2.66
6.82	1.04	3.69	-3.44	3.17	-3.03
1.99	-2.43	0.82	-0.76	0.83	-0.29
3.49	1.65	1.27	-1.94	0.88	1.99
0.46	2.62	-1.83	1.76	-0.03	3.4
2.9	-0.55	-2.43	1.01	-0.8	0.04
-1.27	-0.62	-2.12	2.08	-1.58	-0.62
-1.75	0.16	-0.42	2.49	-1.53	1.78
-2.35	-1.2	-0.89	2.68	-1.81	0.18
-5.99	-3.2	-2.36	3.3	-0.38	-0.28
-7.59	-3.66	-1.73	2.04	0.25	-2.42
11.35	3.46	0.11	-2.16	-0.86	-1.43
-0.28	-0.28	-0.45	1.86	1.49	3.84
0.74	-0.33	1.63	0.98	2.52	1.81
5.05	2.06	-0.97	-2.01	-1.44	-7.91
4.42	-1.71	0.43	-0.48	-0.01	-0.29
3.11	-0.47	1.14	-0.54	0.74	1.3
-0.85	-0.55	-0.78	1.3	0.65	3.75
-6.19	-0.12	-1.07	2.08	2.31	6.49
3.89	0.84	0.62	-1.1	0.46	-1.06
0.79	-2.78	-0.02	1.1	0.05	3.04
2.55	0.44	1.3	-1.33	-0.84	-2.37
2.73	0.61	1.6	-1.49	1.54	-1.14
-1.76	-0.89	3.59	-1.34	2.5	0.14
0.78	0.46	-0.84	0.61	0.85	0.49
1.18	1.89	3.51	-1.85	0.91	-2.86
5.57	0.48	0.96	-1.93	1.41	-1.79
1.29	-0.25	0.11	-0.67	0.52	1.29
4.03	0.85	-0.19	0.13	1.38	1.92
1.55	-2.25	0.45	0.27	0.38	0.22
2.8	2.06	2.63	-1.97	-0.87	-2.02
-1.2	1.56	0.03	-0.37	0	0.52
5.65	1.81	0.57	-1.35	0.5	1.76
-2.71	-0.06	-2.69	0.66	-2.16	0.02
3.77	2.63	-1.22	-0.57	-1.35	3.06
4.18	-1.48	1.25	2.77	0.87	0.08
3.13	1.41	0.32	0.14	0.04	0.44
2.81	-0.45	-0.02	-0.45	0.1	0.02
-3.32	0.58	-2.07	-3.87	-1.43	1.71
4.65	0.13	-0.31	-0.21	-0.44	2.07
0.43	-1.08	4.93	2.13	1.92	-3.29
-0.19	-4.11	1.17	3.47	1	-3.89
2.06	-1.89	-0.13	0.06	-1	0.87
2.61	3.1	-0.7	-1.88	-2	0.69
-2.04	-4.3	0.04	0.9	0.53	-0.12
4.24	0.31	-0.45	-0.64	-0.69	0.82
-1.97	-3.71	-1.35	1.29	-0.52	0.5
2.52	3.73	-1.8	-0.56	-0.1	-0.06
2.55	-2.28	-3.1	1.5	0.26	0.68
-0.06	2.86	2.27	-1.22	0.96	1.12
-3.11	-0.92	-3.59	1.61	-1.65	3.84
6.13	0.32	-1.86	-1.12	-1.82	-2.82
-1.12	3.07	-0.38	0.09	-0.52	2.74
0.59	-3.09	1.82	0.06	-0.61	-7.27
1.36	0.84	-1.15	-1.8	-0.75	5.82
-1.53	2.9	-0.79	0.44	-1.58	3.01
1.54	-4.55	-4.13	0.3	-2.42	9.98
-6.04	0.25	2.77	0.68	1.19	-2.09
-3.07	-2.79	0.56	1.77	-0.58	5.22
7.75	-2.08	-0.46	0.9	0.53	-3.28
0.57	3.3	-0.42	-2.74	-1	2.28
-2.17	-3	-2.61	0.5	-0.01	3.36
-5.77	-3.47	2.09	2.81	3.07	1.44
-0.07	0.88	-0.57	3.25	2.02	-4.38
6.96	1.07	1.19	0.77	-0.08	-5.01
0.91	1.23	3.28	-2.97	1.9	-6.02
1.78	-0.61	-1.66	-1.09	-2.49	1.43
-0.05	0.45	-1.48	1.41	1.94	4.15
3.95	2.48	-1.32	1.25	-1.18	-3.34
0.49	1.69	3.18	-1.85	-0.34	-3.48
0.25	1.86	-1.24	-2.21	0.02	0.19
-2.02	-4.03	4.09	0.93	0.27	0.59
4.86	7.07	8.21	-0.18	3.69	-4.63
1.82	0.41	3.53	1.22	-0.24	-0.25
1.94	-1.45	-2.75	-0.5	-0.99	-0.93
3.57	-2.22	-1.67	0.47	-1.83	-1.65
0.17	0.74	-3.35	0.61	-0.94	-1.03
1.09	0.48	-2.13	1.9	-1.6	0.49
1.06	-3.06	-3.78	0.95	-1.79	1.48
0.78	2.58	1.48	-2.22	0	-0.11
1.87	-1.69	-0.31	-0.67	-0.2	1.69
0.16	-1.83	-2.1	0.15	-2.38	3.3
2.51	4.77	3.12	-1.5	1.71	-1.33
2.25	-1.94	0.19	0.91	-3.26	4.27
3.12	-0.32	-0.03	3.19	-0.06	-0.92
1.06	-1.06	0.06	0.75	1.7	-1.54
5.57	-3.17	-1.28	-0.75	-0.91	4.05
-3.65	0.32	-1.04	0.48	-2.28	3.55
-2.35	3.6	-0.2	-0.42	-0.02	-1.13
0.29	0.93	0.54	-2.44	1.28	0.37
2.65	4.75	-3.22	-2.05	-1.53	3.87
0.48	0.8	-2.33	0.8	0.2	-2.36
3.19	-1.93	0.45	1.55	0.35	-1.42
3.44	0.65	-4	-0.31	-2.7	5.28
0.06	-2.49	-1.71	0.63	1.29	0.04
-7.68	-4.45	3.4	0.95	3.58	-2.07
1.69	-0.77	0.28	-0.55	0.39	-1.37
-9.57	-2.88	-1.88	-0.03	0.21	2.11
8.4	3.01	-0.45	-0.78	-1.52	-8.66
3.4	1.75	-2.71	0.12	-1.6	0.85
1.1	-3.51	-4.12	0.91	-0.94	2.19
3.97	-1.15	2.16	1.59	-2.22	-2.97
-6.94	-1.59	-2.37	-0.46	1.77	7.58
6.93	0.37	-0.7	0.9	-0.44	-2.25
1.19	-1.78	0.47	-0.07	0.34	2.88
-2.58	-3.24	-4.79	0.56	-0.68	6.91
1.43	0.26	6.77	1.84	3.39	-6.83
2.06	0.27	-1.9	0.43	-0.95	0.15
3.88	0.45	-1.99	-1.63	-1.25	-2.64
2.77	0.97	1.78	-0.02	1.23	-1.87
-0.11	-4.4	-6.25	-1.2	-2.3	5.97
-8.13	0.04	-3.8	-1.49	-2.52	-0.35
-13.39	-8.24	-13.88	-1.56	1.26	7.96
13.65	2.56	-1.34	2.73	-1.03	-5.26
5.58	1.99	-4.85	0.93	-3.24	0.41
2.46	1.97	-2.23	0.13	0.53	-0.73
5.77	-3.18	-1.44	0.4	1.03	7.59
7.63	-0.95	-2.88	4.33	-1.26	0.44
-3.63	-0.05	-2.65	-1.28	-1.96	3.14
-2.1	4.54	4.31	-0.76	-0.88	-3.2
12.47	7.05	2.15	-2.22	1.28	-12.47
4.63	4.7	-1.34	-1.88	-0.26	-2.38
-0.03	7.08	2.85	-3.92	5.18	4.53
2.78	4.56	7.1	0.39	-1.95	-7.93
3.08	-0.78	7.27	6.34	3.57	-6.16
4.93	-3.16	-0.95	2.47	-2.71	1.22
0.29	1.2	7.13	2.4	3.02	0.9
2.75	-0.41	-7.75	-2.04	-1.02	2.16
1.27	-4.59	-1.81	5.48	-0.52	-2.31
2.91	-0.71	-0.1	-0.22	-1.82	2.49
-4.37	1.09	5.1	-1.95	2.09	1.5
6.65	-2.72	-0.45	1.72	-1.44	3.24
-1.55	-1.77	-0.41	7.27	1.74	0.86
3.1	-0.79	3.22	4.83	4.32	-2.74
-6.25	-4.09	12.8	0.84	7.74	-2.62
-2.29	2.92	3.1	-2.1	3.16	1.77
3.06	-2.2	-1.76	-1.5	3.18	2.97
-9.46	-0.4	6.17	3.47	5.87	4.87
-0.34	-0.16	8.59	1.7	3.99	2.46
-8.44	1.36	-6.1	1.74	-4.72	0.73
9.57	1.83	-4.03	0.85	-6.82	-3.94
-3.77	1.52	0.29	-4.79	1.33	2.1
-9.35	-1.04	0.02	-1.46	-0.79	3.51
7.83	1.88	8.06	3.31	6.62	3.96
4.61	-2.75	1.41	6.32	3.2	-1.98
-6.41	-0.14	1.34	0.27	4.21	4.53
6.64	4.42	-4	-2.42	-4.44	-16.02
-2.59	0.66	-0.83	1.03	-1.32	0.13
2.51	-6.93	-8.87	2.33	-2.39	-2.45
0.61	-2.57	-0.05	2.42	2.85	1.62
0.35	-0.38	-7.74	-1.82	-7.2	-0.65
6.47	1.36	-0.2	2.27	-1.62	-2.35
3.21	2.84	4.11	-0.57	0.62	-4.05
-2.39	-3.68	-1.08	3.42	-2.37	3.77
-5.24	-1.79	1.45	1.85	-0.84	0.24
-3.18	-4.05	0.19	2.47	-0.67	1.68
8.83	-0.11	1.66	-3.81	-0.99	2.76
4.87	7.33	4.92	-3.04	1.3	-5.48
0.7	-5.68	-2.47	0.66	-1.02	5.08
5.07	-0.76	-3.52	-1.98	-2.16	4.98
2.83	-1.18	4.21	1.47	1.19	-0.4
-4.67	-2.56	-0.52	1.48	-0.3	-0.42
4.34	0.76	-1.66	2.98	-3.07	-0.02
2.77	-4.37	-3.31	0.51	-1.78	0.9
1.24	8.28	5.73	0.22	0.43	-2.42
